symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
SMH,LONG,2021-07-15 16:00:00,2022-10-28 16:00:00,122.31655883789062,94.0247802734375,18,-509.25201416015625,3.894144104003906,-513.1461582641601,-23.12996607593333,470.0
SMH,LONG,2021-07-19 16:00:00,2022-10-28 16:00:00,119.73078918457031,94.0247802734375,27,-694.0622406005859,5.771400375366211,-699.8336409759521,-21.46984003546979,466.0
SMH,LONG,2021-07-28 16:00:00,2022-10-28 16:00:00,124.67430114746094,94.0247802734375,7,-214.54664611816406,1.5308935699462891,-216.07753968811036,-24.583671688499887,457.0
SMH,LONG,2021-08-11 16:00:00,2022-10-28 16:00:00,127.89556121826172,94.0247802734375,33,-1117.7357711791992,7.323371269226074,-1125.0591424484253,-26.48315596115305,443.0
GLD,LONG,2021-07-12 16:00:00,2022-11-01 16:00:00,169.0,153.4600067138672,5,-77.69996643066406,1.612300033569336,-79.3122664642334,-9.195262299486872,477.0
GLD,LONG,2021-07-21 16:00:00,2022-11-01 16:00:00,168.75999450683594,153.4600067138672,14,-214.1998291015625,4.511080017089844,-218.71090911865235,-9.066122476289252,468.0
GLD,LONG,2021-07-21 16:00:00,2022-11-03 16:00:00,168.75999450683594,151.80999755859375,42,-711.8998718261719,13.463939666748047,-725.3638114929199,-10.043847771964465,470.0
SMH,LONG,2021-08-11 16:00:00,2022-11-07 16:00:00,127.89556121826172,95.19532775878906,26,-850.2060699462891,5.8003631134033204,-856.0064330596924,-25.5679189707512,453.0
SMH,LONG,2021-08-13 16:00:00,2022-11-07 16:00:00,127.32311248779297,95.19532775878906,38,-1220.8558197021484,8.455700729370118,-1229.3115204315186,-25.233269986298946,451.0
SMH,LONG,2021-08-18 16:00:00,2022-11-07 16:00:00,122.7677230834961,95.19532775878906,25,-689.3098831176758,5.449076271057129,-694.7589593887329,-22.45899380731745,446.0
SMH,LONG,2021-08-18 16:00:00,2022-11-10 16:00:00,122.7677230834961,104.27201080322266,58,-1072.7513122558594,13.168304565429686,-1085.919616821289,-15.065614817743455,449.0
SMH,LONG,2021-09-21 16:00:00,2022-11-10 16:00:00,128.54080200195312,104.27201080322266,40,-970.7516479492188,9.312512512207032,-980.0641604614258,-18.88022388281171,415.0
SMH,LONG,2021-09-21 16:00:00,2022-11-14 16:00:00,128.54080200195312,106.6716537475586,32,-699.812744140625,7.526798583984375,-707.3395427246094,-17.01339023391362,419.0
GLD,LONG,2021-07-21 16:00:00,2022-11-16 16:00:00,168.75999450683594,165.1199951171875,10,-36.399993896484375,3.3387998962402343,-39.73879379272461,-2.1569089287336918,483.0
