date,return_pct
2024-01-31,5.325098059464328
2024-02-29,6.750532711359769
2024-03-31,7.457397746551453
2024-04-30,-0.6999507115556636
2024-05-31,6.690255667602751
2024-06-30,3.8945597961290934
2024-07-31,0.33450782758455144
2024-08-31,0.5788413998275788
2024-09-30,3.059437849152502
2024-10-31,1.534725218809485
2024-11-30,-1.4238028026338334
2024-12-31,-0.37263578062257663
2025-01-31,3.9599210662896844
2025-02-28,-1.1943735039837922
2025-03-31,0.20836720461421265
2025-04-30,3.1517690458199743
2025-05-31,6.570939232270168
2025-06-30,7.75330217370287
2025-07-31,1.421046178523322
2025-08-31,2.8412212113575697
2025-09-30,12.020069759625173
2025-10-31,7.303349940396187
2025-11-30,1.3217010572380117
2025-12-31,2.4432415317305
2026-01-31,12.116353540570014
2026-02-28,5.143847459417006
2026-03-31,-8.364057810097304
2026-04-30,13.42066214529012
2026-05-31,7.528837590023696
2026-06-30,-1.682147603854367
2026-07-31,-8.128274936333845
2026-08-31,6.707638434413377
2026-09-30,-1.2423951980757186
