symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
CRDO,LONG,2025-08-26 09:35:00,2025-09-24 09:35:00,115.28,158.99,9,393.3900000000001,2.7375505807500002,390.6524494192501,37.916377515614165,29.0
CRDO,LONG,2025-08-28 09:35:00,2025-09-24 09:35:00,123.69,158.99,28,988.4000000000003,8.777977236,979.6220227640003,28.539089659632964,27.0
CRDO,LONG,2025-09-03 09:35:00,2025-09-24 09:35:00,124.34,158.99,4,138.60000000000002,1.256880213,137.34311978700003,27.867138491233725,21.0
CRDO,LONG,2025-09-08 09:35:00,2025-09-24 09:35:00,144.27,158.99,10,147.2,3.3632292150000005,143.836770785,10.20309142579885,16.0
CRDO,LONG,2025-09-10 09:35:00,2025-09-24 09:35:00,156.104,158.99,11,31.745999999999952,3.8439183568500006,27.902081643149952,1.8487674883411076,14.0
CRDO,LONG,2025-09-12 09:35:00,2025-09-24 09:35:00,160.03,158.99,12,-12.479999999999905,4.245613866,-16.725613865999904,-0.6498781478472715,12.0
CRDO,LONG,2025-09-16 09:35:00,2025-09-24 09:35:00,163.51,158.99,6,-27.11999999999989,2.145963375,-29.26596337499989,-2.7643569200660356,8.0
CRDO,LONG,2025-09-18 09:35:00,2025-09-24 09:35:00,173.1,158.99,15,-211.64999999999978,5.52444168375,-217.1744416837498,-8.151357596764864,6.0
CRDO,LONG,2025-09-22 09:35:00,2025-09-24 09:35:00,167.85,158.99,3,-26.579999999999956,1.087421193,-27.667421192999957,-5.278522490318727,2.0
CRDO,LONG,2025-09-23 09:35:00,2025-09-24 09:35:00,163.42,158.99,4,-17.719999999999914,1.430243001,-19.150243000999914,-2.7108065108309765,1.0
GLD,LONG,2025-09-23 09:35:00,2025-09-24 09:35:00,348.23,346.7,3,-4.590000000000089,2.31208422975,-6.902084229750089,-0.4393647876403617,1.0
RDDT,LONG,2025-08-12 09:35:00,2025-09-24 09:35:00,221.175,241.51,1,20.33499999999998,0.722794939875,19.612205060124978,9.194077088278508,43.0
RDDT,LONG,2025-08-13 09:35:00,2025-09-24 09:35:00,225.92,241.51,2,31.180000000000007,1.4604149204999999,29.719585079500007,6.9006728045325705,42.0
RDDT,LONG,2025-08-25 09:35:00,2025-09-24 09:35:00,214.27,241.51,3,81.71999999999994,2.1360243645,79.58397563549994,12.71293228170065,30.0
RDDT,LONG,2025-08-26 09:35:00,2025-09-24 09:35:00,218.84,241.51,1,22.669999999999987,0.7191472612499998,21.950852738749987,10.359166514348384,29.0
RDDT,LONG,2025-08-28 09:35:00,2025-09-24 09:35:00,212.8,241.51,13,373.22999999999973,9.226252415249999,364.00374758474976,13.49154135338344,27.0
RDDT,LONG,2025-09-02 09:35:00,2025-09-24 09:35:00,219.98,241.51,16,344.48,11.534850251999998,332.945149748,9.787253386671523,22.0
RDDT,LONG,2025-09-03 09:35:00,2025-09-24 09:35:00,226.28,241.51,4,60.91999999999996,2.9230793729999998,57.99692062699996,6.730599257557013,21.0
RDDT,LONG,2025-09-04 09:35:00,2025-09-24 09:35:00,225.0,241.51,4,66.03999999999996,2.9150810369999998,63.12491896299996,7.337777777777776,20.0
RDDT,LONG,2025-09-08 09:35:00,2025-09-24 09:35:00,245.09,241.51,8,-28.6400000000001,6.08123484,-34.7212348400001,-1.460687910563474,16.0
RDDT,LONG,2025-09-10 09:35:00,2025-09-24 09:35:00,245.14,241.51,8,-29.039999999999964,6.081859709999999,-35.12185970999996,-1.4807864893530254,14.0
RDDT,LONG,2025-09-12 09:35:00,2025-09-24 09:35:00,262.22,241.51,8,-165.6800000000003,6.295315302,-171.9753153020003,-7.897948287697365,12.0
RDDT,LONG,2025-09-16 09:35:00,2025-09-24 09:35:00,265.075,241.51,1,-23.564999999999998,0.7913744223749999,-24.356374422374998,-8.889936810336696,8.0
RDDT,LONG,2025-09-18 09:35:00,2025-09-24 09:35:00,271.99,241.51,3,-91.44000000000005,2.4065305875,-93.84653058750006,-11.206294349056956,6.0
RDDT,LONG,2025-09-19 09:35:00,2025-09-24 09:35:00,270.5,241.51,1,-28.99000000000001,0.79984922175,-29.78984922175001,-10.717190388170062,5.0
RDDT,LONG,2025-09-22 09:35:00,2025-09-24 09:35:00,257.45,241.51,3,-47.81999999999999,2.3383885139999996,-50.158388513999995,-6.191493493882305,2.0
RDDT,LONG,2025-09-23 09:35:00,2025-09-24 09:35:00,255.575,241.51,3,-42.19499999999999,2.329601279625,-44.524601279624996,-5.503276924581824,1.0
WDC,LONG,2025-08-29 09:35:00,2025-09-24 09:35:00,81.57,110.835,123,3599.5950000000003,24.659187584625,3574.935812415375,35.877160720853254,26.0
WDC,LONG,2025-09-08 09:35:00,2025-09-24 09:35:00,92.54,110.835,52,951.3399999999993,11.0194066125,940.3205933874993,19.76982926302138,16.0
WDC,LONG,2025-09-10 09:35:00,2025-09-24 09:35:00,95.885,110.835,52,777.3999999999994,11.200647744000001,766.1993522559994,15.591594097095474,14.0
WDC,LONG,2025-09-12 09:35:00,2025-09-24 09:35:00,96.21,110.835,34,497.25,7.3350142717499995,489.91498572825,15.201122544434043,12.0
WDC,LONG,2025-09-16 09:35:00,2025-09-24 09:35:00,102.53,110.835,8,66.43999999999994,1.778567967,64.66143203299994,8.100068272700668,8.0
WDC,LONG,2025-09-22 09:35:00,2025-09-24 09:35:00,107.21,110.835,17,61.625,3.862356460875,57.762643539125,3.3812144389515852,2.0
SNDK,LONG,2025-09-18 09:35:00,2025-09-25 09:35:00,97.3,96.265,10,-10.349999999999966,3.0029190187499997,-13.352919018749965,-1.06372045220966,7.0
IONQ,LONG,2025-09-24 09:35:00,2025-09-25 09:35:00,75.25,71.16,1,-4.090000000000003,0.16237235025000002,-4.2523723502500035,-5.435215946843863,1.0
GLD,LONG,2025-09-24 09:35:00,2025-09-25 09:35:00,346.7,344.39,1,-2.3100000000000023,0.76643608725,-3.076436087250002,-0.6662820882607501,1.0
ALAB,LONG,2025-08-28 09:35:00,2025-09-25 09:35:00,182.5,192.55,9,90.4500000000001,8.79853235625,81.6514676437501,5.506849315068507,28.0
U,LONG,2025-08-14 09:35:00,2025-09-25 09:35:00,37.41,43.405,4,23.980000000000018,0.24358449149999997,23.73641550850002,16.02512697139804,42.0
