date,equity
2025-07-14,1713974.2481520385
2025-07-15,1725983.7773878784
2025-07-16,1726062.0376892395
2025-07-17,1731068.9188843078
2025-07-18,1729386.8235748596
2025-07-21,1743780.4320953675
2025-07-22,1737708.6280840759
2025-07-23,1730129.6069048767
2025-07-24,1728125.5233574219
2025-07-25,1718920.5495720215
2025-07-28,1724455.1825981445
2025-07-29,1731155.3630043333
2025-07-30,1725137.666562683
2025-07-31,1709798.0661929627
2025-08-01,1714119.39132724
2025-08-04,1737111.2013409424
2025-08-05,1728959.6987164307
2025-08-06,1725653.7663519287
2025-08-07,1746223.4267523193
2025-08-08,1752983.6984197998
2025-08-11,1739581.765334961
2025-08-12,1757823.6105803223
2025-08-13,1763914.75782901
2025-08-14,1759899.9465497131
2025-08-15,1742813.506303131
2025-08-18,1744783.9327295837
2025-08-19,1722926.359365326
2025-08-20,1726643.2521289978
2025-08-21,1719226.3951038513
2025-08-22,1746528.310051361
2025-08-25,1745148.1581653748
2025-08-26,1759801.43147229
2025-08-27,1764238.5633692627
2025-08-28,1774513.1244959717
2025-08-29,1758978.139602173
2025-09-02,1770114.4648608093
2025-09-03,1777175.016099823
2025-09-04,1783248.374162567
2025-09-05,1805717.0886401061
2025-09-08,1825983.9441698913
2025-09-09,1827661.2785204772
2025-09-10,1839992.5942135314
2025-09-11,1847667.3017940978
2025-09-12,1850684.8561724548
2025-09-15,1869016.542940033
2025-09-16,1871084.1401690368
2025-09-17,1857846.3009356384
2025-09-18,1888182.8746355895
2025-09-19,1894694.4907410888
2025-09-22,1930346.0354493407
2025-09-23,1933087.0844910888
2025-09-24,1922269.272906616
2025-09-25,1926277.9977296141
2025-09-26,1934245.8088563231
2025-09-29,1953275.8596070556
2025-09-30,1972659.4386906128
2025-10-01,1995539.220795105
2025-10-02,2005123.598449066
2025-10-03,2009058.4447015075
2025-10-06,2047911.4082450562
2025-10-07,2035287.72813031
2025-10-08,2078738.3575321655
2025-10-09,2056315.274158142
2025-10-10,2009688.4324091186
2025-10-13,2077804.8944147339
2025-10-14,2066912.1001080016
2025-10-15,2110168.1574200136
2025-10-16,2140257.0027569276
2025-10-17,2117799.789625946
2025-10-20,2170902.1849201354
2025-10-21,2091818.9609230652
2025-10-22,2072457.7606362
2025-10-23,2094828.0782705077
2025-10-24,2109663.8647084963
2025-10-27,2105029.365628906
2025-10-28,2106085.691068359
2025-10-29,2117373.2236495665
2025-10-30,2125547.2523666075
2025-10-31,2117462.734954132
2025-11-03,2128058.6718742982
2025-11-04,2071394.327910675
2025-11-05,2102788.0186809385
2025-11-06,2077866.397648224
2025-11-07,2076172.478876129
2025-11-10,2136226.215570465
2025-11-11,2118440.73113443
2025-11-12,2149172.87718512
2025-11-13,2109071.126086487
2025-11-14,2089526.911983551
2025-11-17,2063466.34130484
2025-11-18,2050891.726436676
2025-11-19,2070518.1176500854
2025-11-20,2028216.3715563354
2025-11-21,2029528.2833492737
2025-11-24,2085042.2495663147
2025-11-25,2087334.572381134
2025-11-26,2118696.6321650697
2025-11-28,2145732.765640289
2025-12-01,2153098.4361725156
2025-12-02,2164790.8154449766
2025-12-03,2178155.3211809387
2025-12-04,2170939.722914337
2025-12-05,2177010.9475847473
2025-12-08,2185874.61753714
2025-12-09,2192948.6633985597
2025-12-10,2212350.4859083253
2025-12-11,2215526.3408582765
2025-12-12,2174170.815803345
2025-12-15,2171679.1495962525
2025-12-16,2169100.312621155
2025-12-17,2141287.095885315
2025-12-18,2162867.770077942
2025-12-19,2190984.6615879517
2025-12-22,2230670.157481201
2025-12-23,2256336.912455566
2025-12-24,2254484.52909375
2025-12-26,2273179.088603027
2025-12-29,2216733.011851318
2025-12-30,2214842.0298509523
2025-12-31,2198088.8619432375
2026-01-02,2242311.6254625246
2026-01-05,2285103.9087623903
2026-01-06,2327075.4955543824
2026-01-07,2308025.395520233
2026-01-08,2297274.6378908386
2026-01-09,2335470.4854070432
2026-01-12,2362354.5210515745
2026-01-13,2363088.6870157165
2026-01-14,2366435.5811197204
2026-01-15,2382169.5745144044
