ts,symbol,side,qty,price,cost,venue
2025-10-23 09:35:00,SBET,SELL,1036,13.65,15.683166135,SIM
2025-10-23 09:35:00,GLD,BUY,37,381.46,15.652801030500001,SIM
2025-11-03 09:35:00,ALAB,SELL,90,191.385,44.898203306250004,SIM
2025-11-03 09:35:00,APLD,SELL,123,35.39,4.82755255425,SIM
2025-11-03 09:35:00,GLD,SELL,100,368.91,40.913041275000005,SIM
2025-11-03 09:35:00,QBTS,SELL,296,37.42,12.283915788000002,SIM
2025-11-03 09:35:00,RGTI,SELL,224,44.31,11.007561096000002,SIM
2025-11-03 09:35:00,SNDK,SELL,60,210.85,19.626445125,SIM
2025-11-03 09:35:00,U,SELL,560,38.0,16.035012,SIM
2025-11-03 09:35:00,WDC,SELL,110,152.07,17.4298452075,SIM
2025-11-03 09:35:00,INTC,BUY,916,40.25,9.025531200000001,SIM
2025-11-03 09:35:00,MU,BUY,122,233.875,17.66105893125,SIM
2025-11-03 09:35:00,NXT,BUY,246,104.13,63.11713432049999,SIM
2025-11-03 09:35:00,ONDS,BUY,221,6.575,1.6114965018750003,SIM
2025-11-03 09:35:00,P,BUY,373,100.0,41.3666325,SIM
2025-11-12 09:35:00,P,SELL,373,88.28,36.51846317100001,SIM
2025-11-12 09:35:00,GLD,BUY,86,380.07,36.249613330500004,SIM
2025-11-14 09:35:00,INTC,SELL,916,35.025,7.853893920000001,SIM
2025-11-14 09:35:00,NXT,SELL,246,84.27,51.079236619499994,SIM
2025-11-14 09:35:00,GLD,BUY,142,372.87,58.72014554850001,SIM
2025-11-21 09:35:00,MU,SELL,122,204.53,15.4450727235,SIM
2025-11-21 09:35:00,GLD,BUY,66,374.025,27.37700299125,SIM
2025-12-01 09:35:00,GLD,SELL,294,390.61,127.35969904350003,SIM
2025-12-01 09:35:00,ONDS,SELL,1918,7.88,16.761626406,SIM
2025-12-01 09:35:00,QBTS,SELL,283,22.01,6.907928190750002,SIM
2025-12-01 09:35:00,SNDK,SELL,15,211.84,4.929649199999999,SIM
2025-12-01 09:35:00,WDC,SELL,25,160.2,4.173109875,SIM
2025-12-01 09:35:00,AMAT,BUY,107,250.23,30.241921994999995,SIM
2025-12-01 09:35:00,APLD,BUY,21,25.905,0.6033151451250001,SIM
2025-12-01 09:35:00,COHR,BUY,82,160.41,19.977060374999997,SIM
2025-12-01 09:35:00,GOOGL,BUY,107,317.7,5.4764172900000005,SIM
2025-12-01 09:35:00,INTC,BUY,558,39.86,5.444812224000001,SIM
2025-12-01 09:35:00,LRCX,BUY,149,154.85,28.116331289999994,SIM
2025-12-01 09:35:00,MU,BUY,70,232.285,10.06450255125,SIM
2025-12-01 09:35:00,RGTI,BUY,260,24.915,7.184153047500001,SIM
2025-12-01 09:35:00,GLD,BUY,2,390.61,0.8663925105,SIM
2026-01-02 09:35:00,AMAT,SELL,107,267.08,32.278354019999995,SIM
2026-01-02 09:35:00,APLD,SELL,501,25.31,14.06278079775,SIM
2026-01-02 09:35:00,COHR,SELL,2,188.0,0.57105,SIM
2026-01-02 09:35:00,GLD,SELL,2,401.62,0.890813241,SIM
2026-01-02 09:35:00,INTC,SELL,558,37.77,5.159321568000002,SIM
2026-01-02 09:35:00,LRCX,SELL,149,177.85,32.29247349,SIM
2026-01-02 09:35:00,MU,SELL,28,295.125,5.1148999125,SIM
2026-01-02 09:35:00,RGTI,SELL,506,22.56,12.659919624,SIM
2026-01-02 09:35:00,SNDK,SELL,5,244.35,1.8953924062499998,SIM
2026-01-02 09:35:00,WDC,SELL,23,177.2,4.246673309999999,SIM
2026-01-02 09:35:00,AMD,BUY,102,218.9,19.467050625,SIM
2026-01-02 09:35:00,GOOGL,BUY,8,316.9,0.40842071999999996,SIM
2026-01-02 09:35:00,MDB,BUY,64,422.5,187.149924,SIM
2026-01-02 09:35:00,MTSI,BUY,129,174.78,146.162973474,SIM
