symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
RDDT,LONG,2025-09-02 09:35:00,2025-12-01 09:35:00,219.98,211.72,125,-1032.4999999999989,84.29886843749998,-1116.7988684374989,-3.754886807891622,90.0
RDDT,LONG,2025-10-01 09:35:00,2025-12-01 09:35:00,213.0,211.72,33,-42.24000000000004,21.895069877999994,-64.13506987800002,-0.6009389671361554,61.0
RDDT,LONG,2025-11-03 09:35:00,2025-12-01 09:35:00,211.06,211.72,3,1.9799999999999898,1.9813690394999999,-0.0013690395000101052,0.3127072870273917,28.0
APP,LONG,2025-04-01 09:35:00,2025-12-01 09:35:00,264.22,588.13,35,11336.849999999999,33.08471105625001,11303.765288943749,122.59102263265459,244.0
APP,LONG,2025-05-01 09:35:00,2025-12-01 09:35:00,282.0,588.13,1,306.13,0.96499592325,305.16500407675,108.55673758865248,214.0
APP,LONG,2025-08-01 09:35:00,2025-12-01 09:35:00,377.46,588.13,11,2317.3700000000003,11.77949794725,2305.5905020527503,55.81253642770096,122.0
APP,LONG,2025-11-03 09:35:00,2025-12-01 09:35:00,646.985,588.13,5,-294.2750000000001,6.848867064375002,-301.1238670643751,-9.096810590662852,28.0
AVGO,LONG,2025-12-01 09:35:00,2026-01-02 09:35:00,394.85,352.775,76,-3197.7000000000035,19.662387975,-3217.3623879750035,-10.655945295681912,32.0
LITE,LONG,2025-12-01 09:35:00,2026-01-02 09:35:00,314.99,379.38,10,643.8999999999999,9.463047952500002,634.4369520474999,20.441918791072734,32.0
MU,LONG,2025-12-01 09:35:00,2026-01-02 09:35:00,232.285,295.125,20,1256.8000000000002,6.529072095,1250.2709279050002,27.052973717631357,32.0
PLTR,LONG,2025-06-02 09:35:00,2026-01-02 09:35:00,131.435,181.3,3,149.59500000000003,0.32867666662500006,149.26632333337503,37.938905162247515,214.0
MU,LONG,2025-12-01 09:35:00,2026-02-02 09:35:00,232.285,412.18,33,5936.535000000001,13.163954871375001,5923.371045128626,77.44581010396712,63.0
PLTR,LONG,2025-06-02 09:35:00,2026-02-02 09:35:00,131.435,150.94,151,2945.254999999999,14.937376303125,2930.3176236968743,14.840034998288122,245.0
PLTR,LONG,2025-09-02 09:35:00,2026-02-02 09:35:00,151.2,150.94,8,-2.0799999999999272,0.8467775639999999,-2.926777563999927,-0.17195767195766765,153.0
PLTR,LONG,2025-10-01 09:35:00,2026-02-02 09:35:00,181.32,150.94,4,-121.51999999999998,0.465595938,-121.98559593799999,-16.754908449150673,124.0
PLTR,LONG,2025-12-01 09:35:00,2026-02-02 09:35:00,165.0,150.94,17,-239.02000000000004,1.8815885684999998,-240.90158856850005,-8.521212121212118,63.0
LITE,LONG,2025-12-01 09:35:00,2026-02-02 09:35:00,314.99,405.49,86,7783.0,84.44238141600002,7698.557618584,28.731070827645322,63.0
HOOD,LONG,2025-08-01 09:35:00,2026-02-02 09:35:00,97.8,95.88,229,-439.6800000000004,22.333812156,-462.0138121560004,-1.9631901840490795,185.0
HOOD,LONG,2025-12-01 09:35:00,2026-02-02 09:35:00,123.45,95.88,16,-441.1200000000001,1.7670979439999999,-442.8870979440001,-22.33292831105711,63.0
HOOD,LONG,2026-01-02 09:35:00,2026-02-02 09:35:00,115.478,95.88,38,-744.7239999999999,4.0443141942,-748.7683141941999,-16.97119797710387,31.0
APP,LONG,2026-01-02 09:35:00,2026-02-02 09:35:00,683.37,502.55,47,-8498.539999999999,61.81510161600001,-8560.355101616,-26.460043607416182,31.0
AMD,LONG,2026-02-02 09:35:00,2026-03-02 09:35:00,235.77,193.845,135,-5659.875000000002,50.567028046875,-5710.442028046877,-17.782160580226492,28.0
ASML,LONG,2026-02-02 09:35:00,2026-03-02 09:35:00,1397.24,1417.75,22,451.2199999999998,68.6816742645,382.5383257354998,1.4678938478715153,28.0
GEV,LONG,2026-02-02 09:35:00,2026-03-02 09:35:00,739.68,865.0,7,877.2400000000004,16.771633956000002,860.4683660440004,16.9424616050184,28.0
GEV,LONG,2026-02-02 09:35:00,2026-04-01 09:35:00,739.68,888.49,2,297.6200000000001,4.862041254,292.7579587460001,20.118159203980102,58.0
STX,LONG,2026-03-02 09:35:00,2026-04-01 09:35:00,393.59,396.49,4,11.600000000000136,5.535695519999999,6.064304480000137,0.7368073375848105,30.0
LITE,LONG,2026-03-02 09:35:00,2026-04-01 09:35:00,742.895,734.875,42,-336.83999999999924,84.58555981050002,-421.42555981049924,-1.0795603685581412,30.0
AMAT,LONG,2026-04-01 09:35:00,2026-05-01 09:35:00,345.285,389.45,88,3886.519999999997,73.02972005999999,3813.490279939997,12.790882893841315,30.0
