symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
RGTI,LONG,2025-05-29 09:35:00,2025-06-06 09:35:00,14.41,11.22,308,-982.5199999999999,8.754687711000003,-991.2746877109998,-22.137404580152666,8.0
RGTI,LONG,2025-05-30 09:35:00,2025-06-06 09:35:00,12.5,11.22,35,-44.799999999999976,0.9207125550000002,-45.72071255499998,-10.239999999999993,7.0
RGTI,LONG,2025-06-02 09:35:00,2025-06-06 09:35:00,12.265,11.22,3,-3.135,0.07813635637500002,-3.2131363563749997,-8.520179372197312,4.0
RGTI,LONG,2025-06-04 09:35:00,2025-06-06 09:35:00,12.12,11.22,65,-58.49999999999991,1.6825018275000003,-60.182501827499905,-7.42574257425741,2.0
RGTI,LONG,2025-06-05 09:35:00,2025-06-06 09:35:00,11.81,11.22,16,-9.439999999999998,0.4086535320000001,-9.848653531999998,-4.9957662997459735,1.0
QBTS,LONG,2025-05-29 09:35:00,2025-06-06 09:35:00,17.59,16.61,14,-13.720000000000006,0.5310011699999999,-14.251001170000006,-5.571347356452527,8.0
RBRK,LONG,2025-05-29 09:35:00,2025-06-06 09:35:00,97.0,102.8,40,231.9999999999999,13.898287800000002,218.1017121999999,5.97938144329897,8.0
GLD,LONG,2025-06-05 09:35:00,2025-06-06 09:35:00,311.24,309.09,1,-2.150000000000034,0.68796147825,-2.837961478250034,-0.6907852461123354,1.0
GEV,LONG,2025-05-29 09:35:00,2025-06-06 09:35:00,487.25,486.78,6,-2.8200000000001637,8.725945158000002,-11.545945158000166,-0.09645972293483851,8.0
DUOL,LONG,2025-05-29 09:35:00,2025-06-06 09:35:00,530.47,524.8,6,-34.02000000000044,16.252002216,-50.27200221600044,-1.068863460704672,8.0
CRDO,LONG,2025-06-05 09:35:00,2025-06-06 09:35:00,77.12,74.62,20,-50.0,3.36566907,-53.36566907,-3.2417012448132776,1.0
APLD,LONG,2025-06-04 09:35:00,2025-06-06 09:35:00,10.475,13.12,16,42.31999999999999,0.418679118,41.90132088199999,25.25059665871121,2.0
IONQ,LONG,2025-05-29 09:35:00,2025-06-06 09:35:00,48.0,37.67,13,-134.28999999999996,1.2351322327500003,-135.52513223274997,-21.520833333333332,8.0
QUBT,LONG,2025-05-29 09:35:00,2025-06-06 09:35:00,13.64,12.16,34,-50.320000000000014,0.97283673,-51.29283673000001,-10.850439882697948,8.0
QUBT,LONG,2025-05-29 09:35:00,2025-06-09 09:35:00,13.64,14.76,37,41.43999999999997,1.1653634700000002,40.27463652999997,8.211143695014655,11.0
IONQ,LONG,2025-05-29 09:35:00,2025-06-09 09:35:00,48.0,42.535,8,-43.72000000000003,0.8032446270000001,-44.523244627000025,-11.38541666666667,11.0
GLD,LONG,2025-06-06 09:35:00,2025-06-09 09:35:00,309.09,305.39,2,-7.399999999999977,1.362947364,-8.762947363999977,-1.1970623443010142,3.0
APP,LONG,2025-06-06 09:35:00,2025-06-09 09:35:00,421.0,401.25,25,-493.75,22.797395156250005,-516.54739515625,-4.691211401425177,3.0
APLD,LONG,2025-06-04 09:35:00,2025-06-09 09:35:00,10.475,14.52,15,60.675,0.41580119812500005,60.259198801874994,38.61575178997614,5.0
RBRK,LONG,2025-05-29 09:35:00,2025-06-10 09:35:00,97.0,90.19,18,-122.58000000000004,5.859505615500001,-128.43950561550005,-7.020618556701031,12.0
RBLX,LONG,2025-06-06 09:35:00,2025-06-10 09:35:00,94.83,92.99,17,-31.280000000000058,3.5410502835,-34.82105028350006,-1.9403142465464596,4.0
NVTS,LONG,2025-06-09 09:35:00,2025-06-10 09:35:00,6.37,7.98,28,45.08000000000001,0.44560624500000007,44.63439375500001,25.274725274725274,1.0
GLD,LONG,2025-06-09 09:35:00,2025-06-10 09:35:00,305.39,308.31,2,5.840000000000032,1.361217285,4.4787827150000314,0.9561544254887311,1.0
RBRK,LONG,2025-05-29 09:35:00,2025-06-11 09:35:00,97.0,87.55,27,-255.1500000000001,8.665300721250002,-263.8153007212501,-9.742268041237113,13.0
QUBT,LONG,2025-05-29 09:35:00,2025-06-11 09:35:00,13.64,17.1,38,131.48000000000002,1.2954742830000001,130.184525717,25.366568914956012,13.0
NVTS,LONG,2025-06-09 09:35:00,2025-06-11 09:35:00,6.37,8.525,9,19.395000000000003,0.14867034637500004,19.246329653625004,33.83045525902668,2.0
IONQ,LONG,2025-05-29 09:35:00,2025-06-11 09:35:00,48.0,41.59,2,-12.819999999999993,0.19871509950000005,-13.018715099499993,-13.354166666666655,13.0
GLD,LONG,2025-06-10 09:35:00,2025-06-11 09:35:00,308.31,307.5,2,-1.6200000000000045,1.3658973705000002,-2.9858973705000045,-0.26272258441178975,1.0
CRDO,LONG,2025-06-05 09:35:00,2025-06-11 09:35:00,77.12,69.28,119,-932.9600000000004,19.320989940000004,-952.2809899400004,-10.165975103734448,6.0
CRDO,LONG,2025-06-09 09:35:00,2025-06-11 09:35:00,73.23,69.28,10,-39.50000000000003,1.5804715275000003,-41.08047152750003,-5.393964222313263,2.0
CRDO,LONG,2025-06-10 09:35:00,2025-06-11 09:35:00,71.33,69.28,8,-16.399999999999977,1.247520042,-17.64752004199998,-2.873966073180989,1.0
RBLX,LONG,2025-06-06 09:35:00,2025-06-11 09:35:00,94.83,93.73,1,-1.0999999999999943,0.20911775400000002,-1.3091177539999943,-1.1599704734788552,5.0
GLD,LONG,2025-06-11 09:35:00,2025-06-12 09:35:00,307.5,311.74,1,4.240000000000009,0.6867526410000001,3.553247359000009,1.37886178861788,1.0
QUBT,LONG,2025-05-29 09:35:00,2025-06-12 09:35:00,13.64,19.73,57,347.13,2.1094653622500004,345.02053463775,44.648093841642236,14.0
GEV,LONG,2025-05-29 09:35:00,2025-06-12 09:35:00,487.25,478.81,3,-25.319999999999993,4.327272558000001,-29.647272557999994,-1.7321703437660374,14.0
APLD,LONG,2025-06-04 09:35:00,2025-06-12 09:35:00,10.475,11.92,6,8.670000000000002,0.14901968925,8.520980310750002,13.794749403341289,8.0
DUOL,LONG,2025-05-29 09:35:00,2025-06-12 09:35:00,530.47,475.36,11,-606.2100000000002,28.399408884,-634.6094088840001,-10.3889004090712,14.0
DUOL,LONG,2025-06-03 09:35:00,2025-06-12 09:35:00,529.57,475.36,36,-1951.5600000000013,92.860355664,-2044.4203556640014,-10.236607058556945,9.0
DUOL,LONG,2025-06-04 09:35:00,2025-06-12 09:35:00,515.0,475.36,4,-158.55999999999995,10.168224192,-168.72822419199994,-7.697087378640777,8.0
DUOL,LONG,2025-06-09 09:35:00,2025-06-12 09:35:00,509.48,475.36,2,-68.24000000000001,5.055774624,-73.295774624,-6.697024417052678,3.0
DUOL,LONG,2025-06-10 09:35:00,2025-06-12 09:35:00,499.6,475.36,1,-24.24000000000001,2.502527328,-26.74252732800001,-4.85188150520417,2.0
GEV,LONG,2025-05-29 09:35:00,2025-06-13 09:35:00,487.25,477.68,31,-296.6699999999998,44.662846473,-341.3328464729998,-1.9640841457157499,15.0
GEV,LONG,2025-06-02 09:35:00,2025-06-13 09:35:00,475.0,477.68,1,2.680000000000007,1.4224465080000002,1.2575534920000067,0.5642105263157893,11.0
GEV,LONG,2025-06-04 09:35:00,2025-06-13 09:35:00,493.73,477.68,4,-64.20000000000005,5.801649084,-70.00164908400005,-3.250764587932675,9.0
GEV,LONG,2025-06-05 09:35:00,2025-06-13 09:35:00,491.07,477.68,1,-13.389999999999986,1.4464406250000001,-14.836440624999987,-2.726698841305719,8.0
GEV,LONG,2025-06-09 09:35:00,2025-06-13 09:35:00,492.0,477.68,6,-85.91999999999996,8.686975248000001,-94.60697524799996,-2.910569105691052,4.0
GEV,LONG,2025-06-10 09:35:00,2025-06-13 09:35:00,482.36,477.68,2,-9.360000000000014,2.8668714480000004,-12.226871448000015,-0.9702297039555496,3.0
GEV,LONG,2025-06-11 09:35:00,2025-06-13 09:35:00,469.52,477.68,1,8.160000000000025,1.41426432,6.745735680000025,1.737945135457486,2.0
RBRK,LONG,2025-05-29 09:35:00,2025-06-13 09:35:00,97.0,87.38,138,-1327.5600000000006,44.24851727100001,-1371.8085172710007,-9.917525773195878,15.0
RBRK,LONG,2025-05-30 09:35:00,2025-06-13 09:35:00,95.18,87.38,8,-62.40000000000009,2.5398112320000004,-64.9398112320001,-8.194998949359123,14.0
RBRK,LONG,2025-06-04 09:35:00,2025-06-13 09:35:00,98.0,87.38,12,-127.44000000000005,3.8685654540000005,-131.30856545400005,-10.83673469387756,9.0
RBRK,LONG,2025-06-05 09:35:00,2025-06-13 09:35:00,98.58,87.38,8,-89.60000000000002,2.5871127120000006,-92.18711271200003,-11.361330898762434,8.0
RBRK,LONG,2025-06-09 09:35:00,2025-06-13 09:35:00,96.29,87.38,17,-151.4700000000002,5.429914269750001,-156.8999142697502,-9.253297330979349,4.0
RBRK,LONG,2025-06-12 09:35:00,2025-06-13 09:35:00,88.8,87.38,7,-9.940000000000012,2.1446699715,-12.084669971500013,-1.5990990990990994,1.0
RBLX,LONG,2025-06-06 09:35:00,2025-06-16 09:35:00,94.83,98.34,73,256.23000000000036,15.63881622525,240.59118377475036,3.7013603290098063,10.0
TEM,LONG,2025-06-13 09:35:00,2025-06-16 09:35:00,68.57,72.15,22,78.76000000000028,3.433363956,75.32663604400028,5.220942102960491,3.0
QUBT,LONG,2025-05-29 09:35:00,2025-06-16 09:35:00,13.64,17.36,50,185.99999999999994,1.7189887500000003,184.28101124999995,27.27272727272727,18.0
CRDO,LONG,2025-06-13 09:35:00,2025-06-16 09:35:00,72.49,75.505,164,494.4600000000001,26.9173453995,467.5426546005001,4.159194371637476,3.0
PLTR,LONG,2025-06-11 09:35:00,2025-06-16 09:35:00,133.92,140.03,24,146.64000000000033,2.30331681,144.33668319000031,4.562425328554376,5.0
NVTS,LONG,2025-06-09 09:35:00,2025-06-16 09:35:00,6.37,7.55,35,41.29999999999999,0.5403169800000001,40.75968301999999,18.524332810047085,7.0
IONQ,LONG,2025-05-29 09:35:00,2025-06-16 09:35:00,48.0,37.24,25,-268.99999999999994,2.3633322750000003,-271.36333227499995,-22.416666666666664,18.0
DUOL,LONG,2025-06-12 09:35:00,2025-06-16 09:35:00,475.36,482.57,12,86.51999999999975,29.505776687999997,57.01422331199976,1.5167452036351392,4.0
APLD,LONG,2025-06-04 09:35:00,2025-06-16 09:35:00,10.475,11.419,44,41.53600000000004,1.0683637074,40.467636292600034,9.011933174224351,12.0
QBTS,LONG,2025-05-29 09:35:00,2025-06-16 09:35:00,17.59,15.5,137,-286.33,5.027576303249999,-291.35757630324997,-11.881750994883456,18.0
QBTS,LONG,2025-05-30 09:35:00,2025-06-16 09:35:00,15.67,15.5,16,-2.719999999999999,0.553092948,-3.2730929479999986,-1.084875558391829,17.0
QBTS,LONG,2025-06-04 09:35:00,2025-06-16 09:35:00,17.42,15.5,22,-42.24000000000004,0.8032002660000002,-43.043200266000035,-11.021814006888642,12.0
QBTS,LONG,2025-06-05 09:35:00,2025-06-16 09:35:00,17.53,15.5,2,-4.060000000000002,0.0732621915,-4.133262191500002,-11.580148317170568,11.0
QBTS,LONG,2025-06-09 09:35:00,2025-06-16 09:35:00,18.88,15.5,67,-226.45999999999992,2.5545947265000004,-229.01459472649992,-17.902542372881346,7.0
QBTS,LONG,2025-06-10 09:35:00,2025-06-16 09:35:00,18.005,15.5,22,-55.10999999999998,0.81747341775,-55.92747341774998,-13.912801999444591,6.0
QBTS,LONG,2025-06-11 09:35:00,2025-06-16 09:35:00,17.44,15.5,7,-13.580000000000009,0.2557189845,-13.835718984500009,-11.123853211009182,5.0
QBTS,LONG,2025-06-13 09:35:00,2025-06-16 09:35:00,15.34,15.5,78,12.480000000000011,2.667781818,9.812218182000011,1.04302477183833,3.0
ZS,LONG,2025-06-16 09:35:00,2025-06-17 09:35:00,304.06,303.135,1,-0.9250000000000114,1.222329074625,-2.147329074625011,-0.30421627310399657,1.0
TEM,LONG,2025-06-13 09:35:00,2025-06-17 09:35:00,68.57,70.45,88,165.44000000000085,13.567545684000002,151.87245431600084,2.74172378591222,4.0
QUBT,LONG,2025-05-29 09:35:00,2025-06-17 09:35:00,13.64,19.87,4,24.92,0.14865371100000002,24.771346289,45.674486803519066,19.0
PLTR,LONG,2025-06-11 09:35:00,2025-06-17 09:35:00,133.92,141.485,5,37.82500000000013,0.482406283125,37.34259371687513,5.648894862604559,6.0
IONQ,LONG,2025-05-29 09:35:00,2025-06-17 09:35:00,48.0,37.86,3,-30.42,0.2856626595,-30.705662659500003,-21.125000000000004,19.0
GLD,LONG,2025-06-16 09:35:00,2025-06-17 09:35:00,314.8,312.66,1,-2.1399999999999864,0.6958688265000001,-2.8358688264999863,-0.6797966963151159,1.0
GEV,LONG,2025-06-16 09:35:00,2025-06-17 09:35:00,480.0,486.77,45,304.6499999999992,64.95679291500001,239.6932070849992,1.4104166666666584,1.0
RBLX,LONG,2025-06-06 09:35:00,2025-06-17 09:35:00,94.83,100.42,24,134.16000000000008,5.196891150000001,128.96310885000008,5.8947590424971,11.0
GLD,LONG,2025-06-17 09:35:00,2025-06-18 09:35:00,312.66,312.89,1,0.22999999999996135,0.6937505887500001,-0.4637505887500387,0.07356233608390994,1.0
ZS,LONG,2025-06-16 09:35:00,2025-06-18 09:35:00,304.06,306.325,53,120.04499999999928,65.12379154537501,54.921208454624264,0.7449187660330203,2.0
SBET,LONG,2025-06-18 09:35:00,2025-06-20 09:35:00,11.67,10.97,2,-1.3999999999999986,0.05021665200000001,-1.4502166519999986,-5.998286203941728,2.0
RBLX,LONG,2025-06-06 09:35:00,2025-06-20 09:35:00,94.83,103.2,30,251.10000000000014,6.5886066225,244.51139337750013,8.826320784561847,14.0
QUBT,LONG,2025-05-29 09:35:00,2025-06-20 09:35:00,13.64,20.1,20,129.20000000000002,0.7483700700000001,128.45162993000002,47.360703812316714,22.0
PLTR,LONG,2025-06-11 09:35:00,2025-06-20 09:35:00,133.92,140.69,11,74.47000000000011,1.05823023075,73.41176976925011,5.055256869773017,9.0
NVTS,LONG,2025-06-09 09:35:00,2025-06-20 09:35:00,6.37,7.11,25,18.500000000000007,0.37374142500000007,18.12625857500001,11.61695447409734,11.0
NET,LONG,2025-06-17 09:35:00,2025-06-20 09:35:00,178.27,182.25,14,55.71999999999986,11.379092759999999,44.34090723999986,2.2325685757558666,3.0
IONQ,LONG,2025-05-29 09:35:00,2025-06-20 09:35:00,48.0,39.61,21,-176.19,2.0403952852500002,-178.23039528525,-17.479166666666668,22.0
GLD,LONG,2025-06-18 09:35:00,2025-06-20 09:35:00,312.89,309.33,1,-3.5600000000000023,0.6900575355,-4.2500575355000025,-1.1377800504969837,2.0
DUOL,LONG,2025-06-12 09:35:00,2025-06-20 09:35:00,475.36,477.42,5,10.300000000000011,12.227978519999999,-1.9279785199999875,0.43335577246719215,8.0
CRDO,LONG,2025-06-17 09:35:00,2025-06-20 09:35:00,78.76,86.695,23,182.5049999999997,4.220355821625001,178.28464417837472,10.074911122397134,3.0
APLD,LONG,2025-06-04 09:35:00,2025-06-20 09:35:00,10.475,10.72,170,41.65000000000017,3.9959834287500007,37.65401657125017,2.3389021479713668,16.0
APLD,LONG,2025-06-10 09:35:00,2025-06-20 09:35:00,13.03,10.72,35,-80.84999999999995,0.9218770312500001,-81.77187703124996,-17.728319263238667,10.0
APLD,LONG,2025-06-11 09:35:00,2025-06-20 09:35:00,12.33,10.72,14,-22.539999999999992,0.3578823675000001,-22.897882367499992,-13.057583130575823,9.0
APLD,LONG,2025-06-13 09:35:00,2025-06-20 09:35:00,12.025,10.72,52,-67.85999999999999,1.3116882285,-69.17168822849999,-10.852390852390847,7.0
APLD,LONG,2025-06-17 09:35:00,2025-06-20 09:35:00,11.3,10.72,8,-4.640000000000001,0.19536584400000004,-4.835365844000001,-5.13274336283186,3.0
APLD,LONG,2025-06-18 09:35:00,2025-06-20 09:35:00,10.96,10.72,51,-12.24000000000001,1.2262267620000002,-13.46622676200001,-2.1897810218978075,2.0
ZS,LONG,2025-06-20 09:35:00,2025-06-23 09:35:00,305.49,302.46,54,-163.6200000000016,66.08784309749998,-229.70784309750158,-0.9918491603653212,3.0
GLD,LONG,2025-06-20 09:35:00,2025-06-23 09:35:00,309.33,310.34,1,1.009999999999991,0.68722952175,0.32277047824999094,0.32651213913943433,3.0
NET,LONG,2025-06-17 09:35:00,2025-06-24 09:35:00,178.27,185.96,4,30.75999999999999,3.28462614,27.47537385999999,4.313681494362487,7.0
QUBT,LONG,2025-05-29 09:35:00,2025-06-24 09:35:00,13.64,18.17,4,18.120000000000005,0.141112341,17.978887659000005,33.21114369501468,26.0
QUBT,LONG,2025-05-30 09:35:00,2025-06-24 09:35:00,12.06,18.17,22,134.42000000000002,0.7375681665000001,133.6824318335,50.663349917081256,25.0
GLD,LONG,2025-06-23 09:35:00,2025-06-24 09:35:00,310.34,305.07,2,-10.539999999999964,1.3650101505,-11.905010150499963,-1.6981375265837428,1.0
DUOL,LONG,2025-06-12 09:35:00,2025-06-24 09:35:00,475.36,454.65,39,-807.6900000000014,93.098837052,-900.7888370520014,-4.3566980814540575,12.0
DUOL,LONG,2025-06-13 09:35:00,2025-06-24 09:35:00,471.94,454.65,12,-207.48000000000025,28.540454543999996,-236.02045454400024,-3.6636013052506744,11.0
DUOL,LONG,2025-06-18 09:35:00,2025-06-24 09:35:00,478.84,454.65,8,-193.51999999999998,19.168657055999997,-212.68865705599998,-5.051791830256458,6.0
DUOL,LONG,2025-06-23 09:35:00,2025-06-24 09:35:00,470.0,454.65,5,-76.75000000000011,11.866958099999998,-88.61695810000012,-3.2659574468085206,1.0
CRDO,LONG,2025-06-17 09:35:00,2025-06-24 09:35:00,78.76,87.13,1,8.36999999999999,0.18397615725000005,8.18602384274999,10.627221940071085,7.0
ZS,LONG,2025-06-24 09:35:00,2025-06-25 09:35:00,311.88,310.93,58,-55.09999999999934,72.7182679635,-127.81826796349934,-0.30460433500063555,1.0
SBET,LONG,2025-06-18 09:35:00,2025-06-25 09:35:00,11.67,10.0,2,-3.34,0.048065143500000004,-3.3880651435,-14.310197086546705,7.0
RBLX,LONG,2025-06-06 09:35:00,2025-06-25 09:35:00,94.83,104.99,11,111.75999999999996,2.4376591305,109.32234086949997,10.713909100495611,19.0
QUBT,LONG,2025-05-30 09:35:00,2025-06-25 09:35:00,12.06,17.94,2,11.760000000000002,0.0665415,11.693458500000002,48.756218905472636,26.0
QBTS,LONG,2025-06-23 09:35:00,2025-06-25 09:35:00,15.02,15.08,15,0.9000000000000075,0.5007247875,0.3992752125000074,0.3994673768308976,2.0
PLTR,LONG,2025-06-11 09:35:00,2025-06-25 09:35:00,133.92,144.49,6,63.42000000000013,0.5852038995,62.83479610050013,7.8927718040621375,14.0
NVTS,LONG,2025-06-09 09:35:00,2025-06-25 09:35:00,6.37,7.64,64,81.27999999999997,0.9943961760000002,80.28560382399998,19.937205651491354,16.0
NET,LONG,2025-06-17 09:35:00,2025-06-25 09:35:00,178.27,187.67,6,56.399999999999864,4.95007038,51.449929619999864,5.272900656307833,8.0
IONQ,LONG,2025-05-29 09:35:00,2025-06-25 09:35:00,48.0,41.72,10,-62.80000000000001,0.9950172300000002,-63.79501723000001,-13.083333333333336,27.0
CRDO,LONG,2025-06-17 09:35:00,2025-06-25 09:35:00,78.76,94.57,18,284.5799999999998,3.4600914585,281.1199085414998,20.073641442356504,8.0
RBLX,LONG,2025-06-06 09:35:00,2025-06-26 09:35:00,94.83,103.335,6,51.02999999999997,1.31861963475,49.71138036524997,8.968680797216066,20.0
PLTR,LONG,2025-06-11 09:35:00,2025-06-26 09:35:00,133.92,144.85,4,43.72000000000003,0.39064040099999997,43.32935959900003,8.161589008363212,15.0
NET,LONG,2025-06-17 09:35:00,2025-06-26 09:35:00,178.27,192.0,6,82.37999999999994,5.008642289999999,77.37135770999994,7.701800639479428,9.0
GLD,LONG,2025-06-25 09:35:00,2025-06-26 09:35:00,305.31,305.77,1,0.45999999999997954,0.6777029970000001,-0.2177029970000206,0.1506665356522774,1.0
GEV,LONG,2025-06-25 09:35:00,2025-06-26 09:35:00,516.0,505.0,1,-11.0,1.5244551,-12.5244551,-2.131782945736438,1.0
CRDO,LONG,2025-06-17 09:35:00,2025-06-26 09:35:00,78.76,92.5,1,13.739999999999995,0.18993162150000004,13.550068378499995,17.44540375825292,9.0
PLTR,LONG,2025-06-11 09:35:00,2025-06-27 09:35:00,133.92,144.87,40,438.0000000000007,3.90668427,434.09331573000065,8.176523297491055,16.0
PLTR,LONG,2025-06-12 09:35:00,2025-06-27 09:35:00,136.4,144.87,4,33.879999999999995,0.39414365100000004,33.485856348999995,6.209677419354831,15.0
PLTR,LONG,2025-06-13 09:35:00,2025-06-27 09:35:00,133.815,144.87,22,243.21000000000015,2.14786709775,241.06213290225014,8.26140567200988,14.0
PLTR,LONG,2025-06-18 09:35:00,2025-06-27 09:35:00,139.04,144.87,16,93.2800000000002,1.591372332,91.6886276680002,4.1930379746835555,9.0
PLTR,LONG,2025-06-23 09:35:00,2025-06-27 09:35:00,138.9,144.87,10,59.69999999999999,0.9941172525,58.70588274749999,4.298056155507557,4.0
PLTR,LONG,2025-06-24 09:35:00,2025-06-27 09:35:00,140.98,144.87,1,3.890000000000015,0.10014040125,3.7898595987500148,2.759256632146423,3.0
NET,LONG,2025-06-17 09:35:00,2025-06-27 09:35:00,178.27,191.71,95,1276.7999999999997,79.24139144999998,1197.5586085499997,7.539126044763567,10.0
NET,LONG,2025-06-18 09:35:00,2025-06-27 09:35:00,181.72,191.71,17,169.83000000000015,14.312264894999998,155.51773510500016,5.497468633061864,9.0
NET,LONG,2025-06-23 09:35:00,2025-06-27 09:35:00,178.61,191.71,8,104.79999999999995,6.67909152,98.12090847999995,7.334415766194491,4.0
QUBT,LONG,2025-05-30 09:35:00,2025-06-30 09:35:00,12.06,17.565,10,55.05000000000001,0.32854865625000007,54.72145134375001,45.64676616915424,31.0
QUBT,LONG,2025-06-02 09:35:00,2025-06-30 09:35:00,11.31,17.565,8,50.040000000000006,0.25618477500000003,49.783815225000005,55.305039787798414,28.0
GLD,LONG,2025-06-27 09:35:00,2025-06-30 09:35:00,300.03,302.385,1,2.355000000000018,0.6680932953750001,1.6869067046250181,0.7849215078492122,3.0
GEV,LONG,2025-06-25 09:35:00,2025-06-30 09:35:00,516.0,524.27,1,8.269999999999982,1.5532271370000001,6.716772862999981,1.602713178294568,5.0
CRDO,LONG,2025-06-17 09:35:00,2025-06-30 09:35:00,78.76,94.42,6,93.95999999999998,1.152365697,92.80763430299999,19.88318943626206,13.0
BBAI,LONG,2025-06-27 09:35:00,2025-06-30 09:35:00,5.9,6.28,71,26.979999999999993,0.9590626395000001,26.020937360499993,6.440677966101682,3.0
RBLX,LONG,2025-06-06 09:35:00,2025-06-30 09:35:00,94.83,105.79,11,120.56000000000009,2.4474185505,118.11258144950008,11.557523990298435,24.0
SBET,LONG,2025-06-18 09:35:00,2025-07-01 09:35:00,11.67,9.97,6,-10.199999999999996,0.143995806,-10.343995805999995,-14.567266495287058,13.0
QBTS,LONG,2025-06-23 09:35:00,2025-07-01 09:35:00,15.02,15.2,70,12.59999999999998,2.346031485,10.253968514999979,1.1984021304926706,8.0
