symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
MKSI,LONG,2026-02-02 09:35:00,2026-02-04 09:35:00,239.76,216.77,40,-919.5999999999992,69.20812188,-988.8081218799992,-9.588755422088745,2.0
SHLD,LONG,2026-02-02 09:35:00,2026-02-04 09:35:00,75.77,71.29,127,-568.9599999999987,10.1315994345,-579.0915994344987,-5.91263032862609,2.0
UFO,LONG,2026-02-02 09:35:00,2026-02-04 09:35:00,45.31,42.9,213,-513.3300000000008,20.83717128825,-534.1671712882509,-5.31891414698743,2.0
STLD,LONG,2026-02-04 09:35:00,2026-02-06 09:35:00,195.44,200.89,48,261.59999999999945,44.43445868399999,217.16554131599946,2.7885796152271825,2.0
TEX,LONG,2026-02-03 09:35:00,2026-02-09 09:35:00,64.28,61.41,149,-427.6300000000007,20.76960948525,-448.39960948525066,-4.464841319228386,6.0
CMC,LONG,2026-02-03 09:35:00,2026-02-10 09:35:00,83.11,83.5,115,44.850000000000065,21.938850753750003,22.911149246250062,0.4692576103958679,7.0
SCCO,LONG,2026-02-04 09:35:00,2026-02-10 09:35:00,191.88,204.38,49,612.5,38.9912410125,573.5087589875,6.514488221805292,6.0
ERX,LONG,2026-02-10 09:35:00,2026-02-12 09:35:00,81.23,80.16,116,-124.12000000000086,13.913157537,-138.03315753700085,-1.317247322417836,2.0
CENX,LONG,2026-02-10 09:35:00,2026-02-13 09:35:00,54.65,45.12,173,-1648.6900000000003,12.986582003999999,-1661.6765820040002,-17.438243366880148,3.0
OIS,LONG,2026-02-25 09:35:00,2026-02-26 09:35:00,13.22,13.22,711,0.0,20.848383531000003,-20.848383531000003,0.0,1.0
FTAI,LONG,2026-02-25 09:35:00,2026-03-02 09:35:00,290.0,290.33,32,10.55999999999949,38.010686471999996,-27.450686472000505,0.11379310344827864,5.0
FTI,LONG,2026-02-17 09:35:00,2026-03-02 09:35:00,62.5,65.79,149,490.21000000000095,12.403859769,477.80614023100094,5.264000000000002,13.0
LMT,LONG,2026-02-27 09:35:00,2026-03-02 09:35:00,685.5,682.0,13,-45.5,26.855580375,-72.355580375,-0.5105762217359588,3.0
SU,LONG,2026-02-27 09:35:00,2026-03-02 09:35:00,58.145,58.145,162,0.0,3.6326263184999994,-3.6326263184999994,0.0,3.0
PBR,LONG,2026-02-27 09:35:00,2026-03-03 09:35:00,17.1,16.82,553,-154.84000000000063,20.802824784000002,-175.64282478400062,-1.6374269005848041,4.0
FDX,LONG,2026-03-02 09:35:00,2026-03-05 09:35:00,375.72,364.97,25,-268.75,11.4742139625,-280.2242139625,-2.8611732140956025,3.0
AG,LONG,2026-03-02 09:35:00,2026-03-05 09:35:00,28.5,25.745,330,-909.1499999999996,12.72750435,-921.8775043499996,-9.666666666666668,3.0
KMI,LONG,2026-02-10 09:35:00,2026-03-06 09:35:00,31.48,33.66,301,656.1799999999988,6.8424016815,649.3375983184989,6.92503176620074,24.0
TRGP,LONG,2026-03-02 09:35:00,2026-03-11 09:35:00,247.15,235.33,38,-449.15999999999974,21.236550191999996,-470.3965501919997,-4.782520736394902,9.0
VRT,LONG,2026-03-11 09:35:00,2026-03-12 09:35:00,263.65,265.2,35,54.2500000000004,13.780971618750002,40.469028381250396,0.5879006258296959,1.0
NTR,LONG,2026-03-11 09:35:00,2026-03-13 09:35:00,82.13,80.68,113,-163.84999999999872,9.284773452749999,-173.1347734527487,-1.7654937294532935,2.0
